Timestamp,Temperature_Celsius,Relative_Humidity
2023-01-29 17:27:00,21.1,60.4
2023-01-29 17:42:00,21.1,60.3
2023-01-29 17:57:00,21,60.3
2023-01-29 18:12:00,21.1,60.6
2023-01-29 18:27:00,21.2,60.5
2023-01-29 18:42:00,21.2,60.3
2023-01-29 18:57:00,21.1,60.2
2023-01-29 19:12:00,21,60.2
2023-01-29 19:27:00,21,60.1
2023-01-29 19:42:00,20.9,60
2023-01-29 19:57:00,20.9,60.1
2023-01-29 20:12:00,21,60.6
2023-01-29 20:27:00,21.1,60.6
2023-01-29 20:42:00,21.1,60.4
2023-01-29 20:57:00,21.1,60.3
2023-01-29 21:12:00,21,60.2
2023-01-29 21:27:00,21,60.1
2023-01-29 21:42:00,21,60.1
2023-01-29 21:57:00,20.9,60
2023-01-29 22:12:00,20.8,60
2023-01-29 22:27:00,20.9,60.4
2023-01-29 22:42:00,21.1,60.6
2023-01-29 22:57:00,21.1,60.5
2023-01-29 23:12:00,21.2,60.3
2023-01-29 23:27:00,21.1,60.2
2023-01-29 23:42:00,21.1,60.1
2023-01-29 23:57:00,21,60
2023-01-30 00:12:00,21,60
2023-01-30 00:27:00,21,60
2023-01-30 00:42:00,21,60
2023-01-30 00:57:00,20.9,60
2023-01-30 01:12:00,20.9,60.4
2023-01-30 01:27:00,21.2,60.7
2023-01-30 01:42:00,21.3,60.5
2023-01-30 01:57:00,21.2,60.3
2023-01-30 02:12:00,21.2,60.1
2023-01-30 02:27:00,21.1,60
2023-01-30 02:42:00,21.1,59.9
2023-01-30 02:57:00,21,59.9
2023-01-30 03:12:00,20.9,59.8
2023-01-30 03:27:00,20.8,60
2023-01-30 03:42:00,21,60.3
2023-01-30 03:57:00,21,60.2
2023-01-30 04:12:00,21,60
2023-01-30 04:27:00,20.9,59.9
2023-01-30 04:42:00,21,60.3
2023-01-30 04:57:00,21,60.1
2023-01-30 05:12:00,21,60
2023-01-30 05:27:00,21,60
2023-01-30 05:42:00,20.9,59.8
2023-01-30 05:57:00,20.8,59.8
2023-01-30 06:12:00,20.8,59.7
2023-01-30 06:27:00,20.6,59.7
2023-01-30 06:42:00,20.8,60.2
2023-01-30 06:57:00,20.9,60.1
2023-01-30 07:12:00,20.8,59.9
2023-01-30 07:27:00,20.8,59.8
2023-01-30 07:42:00,20.7,59.7
2023-01-30 07:57:00,20.7,59.8
2023-01-30 08:12:00,20.8,60.2
2023-01-30 08:27:00,20.9,60
2023-01-30 08:42:00,20.8,59.8
2023-01-30 08:57:00,20.7,59.8
2023-01-30 09:12:00,20.9,60.3
2023-01-30 09:27:00,21,60.1
2023-01-30 09:42:00,21,59.9
2023-01-30 09:57:00,21,59.7
2023-01-30 10:12:00,20.9,60.1
2023-01-30 10:27:00,21.1,60.2
2023-01-30 10:42:00,21.1,59.9
2023-01-30 10:57:00,21,59.7
2023-01-30 11:12:00,20.9,59.6
2023-01-30 11:27:00,21,60.2
2023-01-30 11:42:00,21.1,60
2023-01-30 11:57:00,21,59.7
2023-01-30 12:12:00,21,59.6
2023-01-30 12:27:00,21,59.9
2023-01-30 12:42:00,21.1,60.1
2023-01-30 12:57:00,21.1,59.8
2023-01-30 13:12:00,21,59.5
2023-01-30 13:27:00,21,59.9
2023-01-30 13:42:00,21.1,59.9
2023-01-30 13:57:00,21,59.6
2023-01-30 14:12:00,20.9,59.6
2023-01-30 14:27:00,21,60
2023-01-30 14:42:00,21,59.8
2023-01-30 14:57:00,21,59.5
2023-01-30 15:12:00,21,59.8
2023-01-30 15:27:00,21.1,59.9
2023-01-30 15:42:00,21,59.6
2023-01-30 15:57:00,21,59.6
2023-01-30 16:12:00,21,59.9
2023-01-30 16:27:00,21,59.6
2023-01-30 16:42:00,21,59.3
2023-01-30 16:57:00,20.8,59.5
2023-01-30 17:12:00,21,59.8
2023-01-30 17:27:00,21,59.6
2023-01-30 17:42:00,20.9,59.3
2023-01-30 17:57:00,20.9,59.7
2023-01-30 18:12:00,21,59.8
2023-01-30 18:27:00,21,59.4
2023-01-30 18:42:00,20.8,59.1
2023-01-30 18:57:00,20.8,59.5
2023-01-30 19:12:00,20.8,59.5
2023-01-30 19:27:00,20.7,59.2
2023-01-30 19:42:00,20.7,59.5
2023-01-30 19:57:00,20.9,59.9
2023-01-30 20:12:00,21,59.6
2023-01-30 20:27:00,20.9,59.4
2023-01-30 20:42:00,21,59.8
2023-01-30 20:57:00,21.1,59.5
2023-01-30 21:12:00,21.3,83.1
2023-01-30 21:27:00,21.8,85.5
2023-01-30 21:42:00,22.2,84.7
2023-01-30 21:57:00,22.5,83.2
2023-01-30 22:12:00,22.5,82
2023-01-30 22:27:00,22.8,81.6
2023-01-30 22:42:00,23,81.2
2023-01-30 22:57:00,23,80.8
2023-01-30 23:12:00,23.1,80.4
2023-01-30 23:27:00,23.1,79.8
2023-01-30 23:42:00,23.1,79.4
2023-01-30 23:57:00,23,79.2
2023-01-31 00:12:00,23,79
2023-01-31 00:27:00,22.9,78.9
2023-01-31 00:42:00,22.8,78.7
2023-01-31 00:57:00,22.7,78.7
2023-01-31 01:12:00,22.6,78.6
2023-01-31 01:27:00,22.6,78.9
2023-01-31 01:42:00,22.6,78.8
2023-01-31 01:57:00,22.6,78.6
2023-01-31 02:12:00,22.6,78.5
2023-01-31 02:27:00,22.5,78.5
2023-01-31 02:42:00,22.3,78.9
2023-01-31 02:57:00,21.8,79
2023-01-31 03:12:00,21.4,79
2023-01-31 03:27:00,21.1,79
2023-01-31 03:42:00,20.9,79
2023-01-31 03:57:00,20.4,76.9
2023-01-31 04:12:00,19.7,78
2023-01-31 04:27:00,19.6,78.6
2023-01-31 04:42:00,19.6,78.8
2023-01-31 04:57:00,19.6,79.1
2023-01-31 05:12:00,19.8,79.8
2023-01-31 05:27:00,20,79.6
2023-01-31 05:42:00,20,79.5
2023-01-31 05:57:00,20,79.2
2023-01-31 06:12:00,20,79.1
2023-01-31 06:27:00,20,78.8
2023-01-31 06:42:00,20,78.8
2023-01-31 06:57:00,20.1,79.4
2023-01-31 07:12:00,20.3,79.2
2023-01-31 07:27:00,20.3,78.8
2023-01-31 07:42:00,20.2,78.5
2023-01-31 07:57:00,20.1,78.5
2023-01-31 08:12:00,20.3,79.1
2023-01-31 08:27:00,20.4,78.8
2023-01-31 08:42:00,20.4,78.3
2023-01-31 08:57:00,20.3,78
2023-01-31 09:12:00,20.2,78.3
2023-01-31 09:27:00,20.5,78.7
2023-01-31 09:42:00,20.5,78.2
2023-01-31 09:57:00,20.3,77.8
2023-01-31 10:12:00,20.3,78.2
2023-01-31 10:27:00,20.5,78.5
2023-01-31 10:42:00,20.5,78
2023-01-31 10:57:00,20.5,77.6
2023-01-31 11:12:00,20.5,78.1
2023-01-31 11:27:00,20.6,78
2023-01-31 11:42:00,20.5,77.5
2023-01-31 11:57:00,20.5,77.6
2023-01-31 12:12:00,20.6,78
2023-01-31 12:27:00,20.6,77.5
2023-01-31 12:42:00,20.5,77.2
2023-01-31 12:57:00,20.5,77.8
2023-01-31 13:12:00,20.7,77.6
2023-01-31 13:27:00,20.5,77
2023-01-31 13:42:00,20.5,77.3
2023-01-31 13:57:00,20.7,77.6
2023-01-31 14:12:00,20.6,77.1
2023-01-31 14:27:00,20.5,76.9
2023-01-31 14:42:00,20.6,77.5
2023-01-31 14:57:00,20.7,77.2
2023-01-31 15:12:00,20.6,76.7
2023-01-31 15:27:00,20.6,77.1
2023-01-31 15:42:00,20.8,77.3
2023-01-31 15:57:00,20.6,76.7
2023-01-31 16:12:00,20.6,76.7
2023-01-31 16:27:00,20.7,77.1
2023-01-31 16:42:00,20.7,76.9
2023-01-31 16:57:00,20.6,76.3
2023-01-31 17:12:00,20.6,76.8
2023-01-31 17:27:00,20.7,76.6
2023-01-31 17:42:00,20.6,76.2
2023-01-31 17:57:00,20.5,76.2
2023-01-31 18:12:00,20.5,76.8
2023-01-31 18:27:00,20.6,76.5
2023-01-31 18:42:00,20.5,76
2023-01-31 18:57:00,20.5,76.2
2023-01-31 19:12:00,20.5,76.4
2023-01-31 19:27:00,20.5,76
2023-01-31 19:42:00,20.4,76.1
2023-01-31 19:57:00,20.5,76.7
2023-01-31 20:12:00,20.8,76.7
2023-01-31 20:27:00,20.8,76.2
2023-01-31 20:42:00,20.8,76.6
2023-01-31 20:57:00,21,76.6
2023-01-31 21:12:00,21,76.2
2023-01-31 21:27:00,20.9,75.8
2023-01-31 21:42:00,20.8,76.1
2023-01-31 21:57:00,21.1,76.6
2023-01-31 22:12:00,21.1,76.2
2023-01-31 22:27:00,21,75.9
2023-01-31 22:42:00,21,75.7
2023-01-31 22:57:00,20.9,75.5
2023-01-31 23:12:00,20.8,75.4
2023-01-31 23:27:00,20.8,75.4
2023-01-31 23:42:00,20.9,76.2
2023-01-31 23:57:00,21.1,76.1
2023-02-01 00:12:00,21.1,75.8
2023-02-01 00:27:00,21,75.6
2023-02-01 00:42:00,21,75.4
2023-02-01 00:57:00,21,75.3
2023-02-01 01:12:00,20.6,74.1
2023-02-01 01:27:00,20.1,74
2023-02-01 01:42:00,20,74.5
2023-02-01 01:57:00,20,74.7
2023-02-01 02:12:00,20,74.8
2023-02-01 02:27:00,20,74.8
2023-02-01 02:42:00,20.1,75.4
2023-02-01 02:57:00,20.4,76
2023-02-01 03:12:00,20.5,75.7
2023-02-01 03:27:00,20.5,75.4
2023-02-01 03:42:00,20.5,75.1
2023-02-01 03:57:00,20.5,75
2023-02-01 04:12:00,20.5,74.8
2023-02-01 04:27:00,20.4,74.7
2023-02-01 04:42:00,20.3,74.6
2023-02-01 04:57:00,20.4,75.3
2023-02-01 05:12:00,20.5,75.2
2023-02-01 05:27:00,20.5,74.9
2023-02-01 05:42:00,20.5,74.7
2023-02-01 05:57:00,20.4,74.5
2023-02-01 06:12:00,20.3,74.4
2023-02-01 06:27:00,20.3,75
2023-02-01 06:42:00,20.5,75.3
2023-02-01 06:57:00,20.6,74.9
2023-02-01 07:12:00,20.5,74.6
2023-02-01 07:27:00,20.5,74.4
2023-02-01 07:42:00,20.4,74.4
2023-02-01 07:57:00,20.4,74.7
2023-02-01 08:12:00,20.4,74.4
2023-02-01 08:27:00,20.3,74.2
2023-02-01 08:42:00,20.2,74.1
2023-02-01 08:57:00,20.2,74.7
2023-02-01 09:12:00,20.5,75.1
2023-02-01 09:27:00,20.5,74.6
2023-02-01 09:42:00,20.4,74.3
2023-02-01 09:57:00,20.4,74.8
2023-02-01 10:12:00,20.6,75
2023-02-01 10:27:00,20.6,74.5
2023-02-01 10:42:00,20.5,74.2
2023-02-01 10:57:00,20.4,74.4
2023-02-01 11:12:00,20.6,74.9
2023-02-01 11:27:00,20.6,74.5
2023-02-01 11:42:00,20.5,74.1
2023-02-01 11:57:00,20.5,74.3
2023-02-01 12:12:00,20.6,74.9
2023-02-01 12:27:00,20.6,74.4
2023-02-01 12:42:00,20.5,74
2023-02-01 12:57:00,20.5,74.2
2023-02-01 13:12:00,20.6,74.8
2023-02-01 13:27:00,20.6,74.4
2023-02-01 13:42:00,20.5,74
2023-02-01 13:57:00,20.5,74.2
2023-02-01 14:12:00,20.6,74.7
2023-02-01 14:27:00,20.7,74.2
2023-02-01 14:42:00,20.5,73.8
2023-02-01 14:57:00,20.5,74.2
2023-02-01 15:12:00,20.7,74.6
2023-02-01 15:27:00,20.6,74.1
2023-02-01 15:42:00,20.5,73.9
2023-02-01 15:57:00,20.6,74.5
2023-02-01 16:12:00,20.7,74.4
2023-02-01 16:27:00,20.6,73.9
2023-02-01 16:42:00,20.5,73.9
2023-02-01 16:57:00,20.6,74.5
2023-02-01 17:12:00,20.8,74.4
2023-02-01 17:27:00,20.7,73.9
2023-02-01 17:42:00,20.7,74.2
2023-02-01 17:57:00,20.8,74.6
2023-02-01 18:12:00,20.9,74.1
2023-02-01 18:27:00,20.8,73.9
2023-02-01 18:42:00,20.8,74.2
2023-02-01 18:57:00,20.8,73.8
2023-02-01 19:12:00,20.6,73.5
2023-02-01 19:27:00,20.5,73.4
2023-02-01 19:42:00,20.6,74.2
2023-02-01 19:57:00,20.8,74.4
2023-02-01 20:12:00,20.8,74
2023-02-01 20:27:00,20.7,73.7
2023-02-01 20:42:00,20.8,74.3
2023-02-01 20:57:00,21,74.5
2023-02-01 21:12:00,21,74
2023-02-01 21:27:00,21,73.7
2023-02-01 21:42:00,20.9,73.6
2023-02-01 21:57:00,21,74.4
2023-02-01 22:12:00,21.2,74.3
2023-02-01 22:27:00,21.2,73.9
2023-02-01 22:42:00,21.1,73.6
2023-02-01 22:57:00,21,73.5
2023-02-01 23:12:00,20.9,73.3
2023-02-01 23:27:00,20.8,73.2
2023-02-01 23:42:00,20.7,73.2
2023-02-01 23:57:00,20.6,73.1
2023-02-02 00:12:00,20.6,73.1
2023-02-02 00:27:00,20.5,73.1
2023-02-02 00:42:00,20.5,73.6
2023-02-02 00:57:00,20.8,74.3
2023-02-02 01:12:00,21,74.1
2023-02-02 01:27:00,21,73.8
2023-02-02 01:42:00,21,73.6
2023-02-02 01:57:00,21,73.5
2023-02-02 02:12:00,20.9,73.4
2023-02-02 02:27:00,20.9,73.3
2023-02-02 02:42:00,20.9,73.3
2023-02-02 02:57:00,20.8,73.2
2023-02-02 03:12:00,20.8,73.2
2023-02-02 03:27:00,20.7,73.1
2023-02-02 03:42:00,20.7,73.1
2023-02-02 03:57:00,20.6,73.1
2023-02-02 04:12:00,20.6,73.1
2023-02-02 04:27:00,20.5,73
2023-02-02 04:42:00,20.5,73
2023-02-02 04:57:00,20.5,73
2023-02-02 05:12:00,20.5,73.5
2023-02-02 05:27:00,20.8,74
2023-02-02 05:42:00,20.9,73.7
2023-02-02 05:57:00,20.9,73.4
2023-02-02 06:12:00,20.8,73.1
2023-02-02 06:27:00,20.8,73
2023-02-02 06:42:00,20.6,72.8
2023-02-02 06:57:00,20.5,72.8
2023-02-02 07:12:00,20.7,73.6
2023-02-02 07:27:00,20.9,73.7
2023-02-02 07:42:00,20.9,73.3
2023-02-02 07:57:00,20.8,73.1
2023-02-02 08:12:00,20.7,72.9
2023-02-02 08:27:00,20.6,72.8
2023-02-02 08:42:00,20.5,72.6
2023-02-02 08:57:00,20.4,72.6
2023-02-02 09:12:00,20.5,73.2
2023-02-02 09:27:00,20.7,73.7
2023-02-02 09:42:00,20.7,73.3
2023-02-02 09:57:00,20.7,73
2023-02-02 10:12:00,20.6,73
2023-02-02 10:27:00,20.8,73.8
2023-02-02 10:42:00,20.9,73.4
2023-02-02 10:57:00,20.8,73
2023-02-02 11:12:00,20.6,72.7
2023-02-02 11:27:00,20.7,73.4
2023-02-02 11:42:00,20.9,73.6
2023-02-02 11:57:00,20.9,73.1
2023-02-02 12:12:00,20.8,72.7
2023-02-02 12:27:00,20.7,73.1
2023-02-02 12:42:00,20.9,73.6
2023-02-02 12:57:00,20.9,73.1
2023-02-02 13:12:00,20.8,72.7
2023-02-02 13:27:00,20.7,72.8
2023-02-02 13:42:00,20.8,73.5
2023-02-02 13:57:00,20.9,73.2
2023-02-02 14:12:00,20.8,72.7
2023-02-02 14:27:00,20.6,72.4
2023-02-02 14:42:00,20.6,72.8
2023-02-02 14:57:00,20.8,73.5
2023-02-02 15:12:00,20.8,73.1
2023-02-02 15:27:00,20.7,72.7
2023-02-02 15:42:00,20.6,72.4
2023-02-02 15:57:00,20.6,73
2023-02-02 16:12:00,20.8,73.5
2023-02-02 16:27:00,20.8,73
2023-02-02 16:42:00,20.7,72.5
2023-02-02 16:57:00,20.6,72.9
2023-02-02 17:12:00,20.8,73.2
2023-02-02 17:27:00,20.8,72.8
2023-02-02 17:42:00,20.6,72.4
2023-02-02 17:57:00,20.5,72.4
2023-02-02 18:12:00,20.6,73
2023-02-02 18:27:00,20.6,72.7
2023-02-02 18:42:00,20.5,72.4
2023-02-02 18:57:00,20.4,72.2
2023-02-02 19:12:00,20.4,72.7
2023-02-02 19:27:00,20.6,73
2023-02-02 19:42:00,20.6,72.7
2023-02-02 19:57:00,20.5,72.4
2023-02-02 20:12:00,20.5,72.9
2023-02-02 20:27:00,20.8,73.5
2023-02-02 20:42:00,20.9,73.1
2023-02-02 20:57:00,20.9,72.8
2023-02-02 21:12:00,20.8,72.6
2023-02-02 21:27:00,21,73.4
2023-02-02 21:42:00,21.2,73.4
2023-02-02 21:57:00,21.2,73.1
2023-02-02 22:12:00,21.2,72.8
2023-02-02 22:27:00,21.1,72.6
2023-02-02 22:42:00,21.1,72.5
2023-02-02 22:57:00,21,72.4
2023-02-02 23:12:00,21,72.2
2023-02-02 23:27:00,21,73
2023-02-02 23:42:00,21.3,73.5
2023-02-02 23:57:00,21.4,73.2
2023-02-03 00:12:00,21.4,73
2023-02-03 00:27:00,21.4,72.8
2023-02-03 00:42:00,21.3,72.6
2023-02-03 00:57:00,21.3,72.5
2023-02-03 01:12:00,21.2,72.5
2023-02-03 01:27:00,21.2,72.4
2023-02-03 01:42:00,21.2,72.4
2023-02-03 01:57:00,21.1,72.4
2023-02-03 02:12:00,21.1,72.3
2023-02-03 02:27:00,21.1,72.3
2023-02-03 02:42:00,21,72.2
2023-02-03 02:57:00,21,72.2
2023-02-03 03:12:00,21,72.9
2023-02-03 03:27:00,21.2,72.9
2023-02-03 03:42:00,21.2,72.7
2023-02-03 03:57:00,21.2,72.5
2023-02-03 04:12:00,21.2,72.4
2023-02-03 04:27:00,21.1,72.3
2023-02-03 04:42:00,21.1,72.2
2023-02-03 04:57:00,21,72.2
2023-02-03 05:12:00,21,72.1
2023-02-03 05:27:00,20.9,72.1
2023-02-03 05:42:00,20.8,72
2023-02-03 05:57:00,20.8,71.9
2023-02-03 06:12:00,20.7,71.9
2023-02-03 06:27:00,20.6,72.1
2023-02-03 06:42:00,20.9,73.1
2023-02-03 06:57:00,21.1,73
2023-02-03 07:12:00,21.1,72.6
2023-02-03 07:27:00,21.1,72.4
2023-02-03 07:42:00,21,72.2
2023-02-03 07:57:00,21,72.1
2023-02-03 08:12:00,21,72
2023-02-03 08:27:00,20.9,71.9
2023-02-03 08:42:00,20.8,71.9
2023-02-03 08:57:00,20.8,71.8
2023-02-03 09:12:00,20.7,72.1
2023-02-03 09:27:00,21,73
2023-02-03 09:42:00,21.1,72.7
2023-02-03 09:57:00,21.1,72.4
2023-02-03 10:12:00,21,72.2
2023-02-03 10:27:00,21,72
2023-02-03 10:42:00,20.9,71.9
2023-02-03 10:57:00,20.9,72.3
2023-02-03 11:12:00,21.1,72.9
2023-02-03 11:27:00,21.2,72.6
2023-02-03 11:42:00,21.2,72.3
2023-02-03 11:57:00,21.1,72.1
2023-02-03 12:12:00,21,71.9
2023-02-03 12:27:00,21,71.8
2023-02-03 12:42:00,20.9,72
2023-02-03 12:57:00,21.1,72.9
2023-02-03 13:12:00,21.2,72.6
2023-02-03 13:27:00,21.2,72.3
2023-02-03 13:42:00,21.2,72.1
2023-02-03 13:57:00,21.1,71.9
2023-02-03 14:12:00,21,71.8
2023-02-03 14:27:00,21,71.7
2023-02-03 14:42:00,21,72.4
2023-02-03 14:57:00,21.2,72.8
2023-02-03 15:12:00,21.3,72.4
2023-02-03 15:27:00,21.2,72.2
2023-02-03 15:42:00,21.2,71.9
2023-02-03 15:57:00,21.1,71.8
2023-02-03 16:12:00,21,71.7
2023-02-03 16:27:00,21,71.9
2023-02-03 16:42:00,21.2,72.7
2023-02-03 16:57:00,21.3,72.4
2023-02-03 17:12:00,21.2,72.1
2023-02-03 17:27:00,21.2,71.9
2023-02-03 17:42:00,21.1,71.8
2023-02-03 17:57:00,21,71.7
2023-02-03 18:12:00,21,71.7
2023-02-03 18:27:00,20.9,71.6
2023-02-03 18:42:00,20.8,71.5
2023-02-03 18:57:00,20.7,71.5
2023-02-03 19:12:00,20.7,71.9
2023-02-03 19:27:00,20.9,72.2
2023-02-03 19:42:00,21,72
2023-02-03 19:57:00,20.9,71.9
2023-02-03 20:12:00,20.9,71.7
2023-02-03 20:27:00,20.9,72.2
2023-02-03 20:42:00,21.2,72.7
2023-02-03 20:57:00,21.3,72.5
2023-02-03 21:12:00,21.3,72.2
2023-02-03 21:27:00,21.2,72
2023-02-03 21:42:00,21.2,71.9
2023-02-03 21:57:00,21.2,71.9
2023-02-03 22:12:00,21.2,71.9
2023-02-03 22:27:00,21.2,71.9
2023-02-03 22:42:00,21.2,71.9
2023-02-03 22:57:00,21.2,71.9
2023-02-03 23:12:00,21.2,71.9
2023-02-03 23:27:00,21.2,71.9
2023-02-03 23:42:00,21.2,71.8
2023-02-03 23:57:00,21.1,71.8
2023-02-04 00:12:00,21.1,71.8
2023-02-04 00:27:00,21.1,71.7
2023-02-04 00:42:00,21.1,71.7
2023-02-04 00:57:00,21,71.7
2023-02-04 01:12:00,21.2,72.5
2023-02-04 01:27:00,21.3,72.4
2023-02-04 01:42:00,21.3,72.2
2023-02-04 01:57:00,21.3,71.9
2023-02-04 02:12:00,21.3,71.8
2023-02-04 02:27:00,21.2,71.7
2023-02-04 02:42:00,21.1,71.7
2023-02-04 02:57:00,21.1,71.6
2023-02-04 03:12:00,21.1,71.6
2023-02-04 03:27:00,21,71.6
2023-02-04 03:42:00,21,71.6
2023-02-04 03:57:00,21,71.5
2023-02-04 04:12:00,21,72
2023-02-04 04:27:00,21.2,72.4
2023-02-04 04:42:00,21.2,72.2
2023-02-04 04:57:00,21.2,72
2023-02-04 05:12:00,21.2,71.8
2023-02-04 05:27:00,21.1,71.7
2023-02-04 05:42:00,21.1,71.6
2023-02-04 05:57:00,21,71.5
2023-02-04 06:12:00,21,71.5
2023-02-04 06:27:00,20.9,71.5
2023-02-04 06:42:00,20.8,71.4
2023-02-04 06:57:00,20.8,71.4
2023-02-04 07:12:00,20.7,71.4
2023-02-04 07:27:00,20.7,71.4
2023-02-04 07:42:00,20.7,71.9
2023-02-04 07:57:00,20.9,72.2
2023-02-04 08:12:00,21,72
2023-02-04 08:27:00,21,71.8
2023-02-04 08:42:00,21,71.6
2023-02-04 08:57:00,20.9,71.5
2023-02-04 09:12:00,20.8,71.4
2023-02-04 09:27:00,20.7,71.4
2023-02-04 09:42:00,20.9,72.3
2023-02-04 09:57:00,21,72.3
2023-02-04 10:12:00,21.1,72
2023-02-04 10:27:00,21,71.7
2023-02-04 10:42:00,21,71.6
2023-02-04 10:57:00,20.9,71.4
2023-02-04 11:12:00,20.8,71.3
2023-02-04 11:27:00,20.8,71.6
2023-02-04 11:42:00,21,72.4
2023-02-04 11:57:00,21.1,72.1
2023-02-04 12:12:00,21.1,71.8
2023-02-04 12:27:00,21,71.6
2023-02-04 12:42:00,21,71.5
2023-02-04 12:57:00,20.9,71.3
2023-02-04 13:12:00,20.8,71.6
2023-02-04 13:27:00,21,72.2
2023-02-04 13:42:00,21.1,72
2023-02-04 13:57:00,21.1,71.7
2023-02-04 14:12:00,21,71.5
2023-02-04 14:27:00,21,71.4
2023-02-04 14:42:00,20.9,71.3
2023-02-04 14:57:00,20.9,72
2023-02-04 15:12:00,21.1,72.2
2023-02-04 15:27:00,21.1,71.9
2023-02-04 15:42:00,21.1,71.6
2023-02-04 15:57:00,21,71.5
2023-02-04 16:12:00,21,71.3
2023-02-04 16:27:00,20.9,71.4
2023-02-04 16:42:00,21,72.2
2023-02-04 16:57:00,21.1,72
2023-02-04 17:12:00,21.1,71.8
2023-02-04 17:27:00,21,71.6
2023-02-04 17:42:00,21,71.4
2023-02-04 17:57:00,20.9,71.3
2023-02-04 18:12:00,20.9,71.6
2023-02-04 18:27:00,21,72.2
2023-02-04 18:42:00,21.1,72
2023-02-04 18:57:00,21.1,71.8
2023-02-04 19:12:00,21.1,71.7
2023-02-04 19:27:00,21.1,71.6
2023-02-04 19:42:00,21,71.5
2023-02-04 19:57:00,21,71.5
2023-02-04 20:12:00,21,71.5
2023-02-04 20:27:00,21,71.5
2023-02-04 20:42:00,21,71.6
2023-02-04 20:57:00,21,71.6
2023-02-04 21:12:00,20.8,71
2023-02-04 21:27:00,20.7,71.3
2023-02-04 21:42:00,20.7,71.5
2023-02-04 21:57:00,20.7,71.6
2023-02-04 22:12:00,20.7,71.8
2023-02-04 22:27:00,20.8,71.9
2023-02-04 22:42:00,20.7,71.6
2023-02-04 22:57:00,20.7,71.7
2023-02-04 23:12:00,20.8,71.9
2023-02-04 23:27:00,20.8,71.9
2023-02-04 23:42:00,20.8,71.9
2023-02-04 23:57:00,20.9,71.8
2023-02-05 00:12:00,20.9,72.1
2023-02-05 00:27:00,21.1,72.8
2023-02-05 00:42:00,21.3,72.7
2023-02-05 00:57:00,21.4,72.6
2023-02-05 01:12:00,21.5,72.5
2023-02-05 01:27:00,21.5,72.4
2023-02-05 01:42:00,21.5,72.3
2023-02-05 01:57:00,21.5,72.2
2023-02-05 02:12:00,21.5,72.2
2023-02-05 02:27:00,21.5,72.1
2023-02-05 02:42:00,21.5,72
2023-02-05 02:57:00,21.5,71.9
2023-02-05 03:12:00,21.5,71.9
2023-02-05 03:27:00,21.4,71.8
2023-02-05 03:42:00,21.4,71.8
2023-02-05 03:57:00,21.3,71.8
2023-02-05 04:12:00,21.3,71.7
2023-02-05 04:27:00,21.2,71.7
2023-02-05 04:42:00,21.2,71.7
2023-02-05 04:57:00,21.1,71.7
2023-02-05 05:12:00,21.1,71.7
2023-02-05 05:27:00,21,71.7
2023-02-05 05:42:00,21,71.7
2023-02-05 05:57:00,21,71.7
2023-02-05 06:12:00,21,71.7
2023-02-05 06:27:00,21,71.7
2023-02-05 06:42:00,21,71.7
2023-02-05 06:57:00,21,71.7
2023-02-05 07:12:00,21,71.8
2023-02-05 07:27:00,21,71.8
2023-02-05 07:42:00,21,71.8
2023-02-05 07:57:00,21,71.8
2023-02-05 08:12:00,21,71.8
2023-02-05 08:27:00,21,71.8
2023-02-05 08:42:00,21,71.7
2023-02-05 08:57:00,20.9,71.6
2023-02-05 09:12:00,20.8,71.5
2023-02-05 09:27:00,20.8,71.5
2023-02-05 09:42:00,20.7,71.4
2023-02-05 09:57:00,20.7,72
2023-02-05 10:12:00,20.9,72.3
2023-02-05 10:27:00,21,72.1
2023-02-05 10:42:00,20.9,71.8
2023-02-05 10:57:00,20.9,71.7
2023-02-05 11:12:00,20.8,71.5
2023-02-05 11:27:00,20.8,71.7
2023-02-05 11:42:00,21,72.4
2023-02-05 11:57:00,21.1,72.2
2023-02-05 12:12:00,21.1,71.9
2023-02-05 12:27:00,21,71.7
2023-02-05 12:42:00,20.9,71.6
2023-02-05 12:57:00,20.9,71.6
2023-02-05 13:12:00,21,72.3
2023-02-05 13:27:00,21.1,72.1
2023-02-05 13:42:00,21,71.8
2023-02-05 13:57:00,21,71.6
2023-02-05 14:12:00,20.9,71.5
2023-02-05 14:27:00,20.8,71.8
2023-02-05 14:42:00,21,72.3
2023-02-05 14:57:00,21,72
2023-02-05 15:12:00,21,71.8
2023-02-05 15:27:00,21,71.6
2023-02-05 15:42:00,20.9,71.5
2023-02-05 15:57:00,20.9,72.1
2023-02-05 16:12:00,21.1,72.3
2023-02-05 16:27:00,21,71.9
2023-02-05 16:42:00,21,71.7
2023-02-05 16:57:00,20.9,71.5
2023-02-05 17:12:00,21,72
2023-02-05 17:27:00,21.1,72.2
2023-02-05 17:42:00,21,71.9
2023-02-05 17:57:00,21,71.7
2023-02-05 18:12:00,21,71.5
2023-02-05 18:27:00,20.9,71.4
2023-02-05 18:42:00,20.8,71.7
2023-02-05 18:57:00,21,72.4
2023-02-05 19:12:00,21.1,72.3
2023-02-05 19:27:00,21.1,72
2023-02-05 19:42:00,21.1,71.7
2023-02-05 19:57:00,21,71.7
2023-02-05 20:12:00,21.2,72.5
2023-02-05 20:27:00,21.3,72.3
2023-02-05 20:42:00,21.3,72.1
2023-02-05 20:57:00,21.3,72
2023-02-05 21:12:00,21.3,71.8
